TFs	Genes	Occurrence	occurrence_percentage	Weights	condition
JUNB	SH2D1A	4	100.0	1.421457805686448	Macrophage
JUNB	ELL2	4	100.0	1.40007232787104	Macrophage
JUNB	RGS1	3	75.0	1.3939216545491575	Macrophage
JUNB	DUSP1	4	100.0	1.393265714313953	Macrophage
JUNB	PPP1R15A	4	100.0	1.375991236960551	Macrophage
JUNB	IRF2BP2	4	100.0	1.360583261286522	Macrophage
JUNB	CDC42EP3	3	75.0	1.3305156847014088	Macrophage
JUNB	CYSTM1	4	100.0	1.297248075924477	Macrophage
JUNB	VPS37B	4	100.0	1.2154089604894094	Macrophage
JUNB	STAT3	4	100.0	1.1959074350684376	Macrophage
JUNB	DNAJB1	4	100.0	1.1706498381988706	Macrophage
JUNB	STAT5B	4	100.0	1.1696795813902885	Macrophage
JUNB	PMAIP1	4	100.0	1.1636481263841112	Macrophage
JUNB	ARAP2	4	100.0	1.1556047115516013	Macrophage
JUNB	PIM3	4	100.0	1.147881317695297	Macrophage
JUNB	PRF1	4	100.0	1.1418204453270064	Macrophage
JUNB	RFTN1	4	100.0	1.114708227272048	Macrophage
JUNB	BIRC2	4	100.0	1.071168987891808	Macrophage
JUNB	LITAF	4	100.0	1.0622477874207006	Macrophage
JUNB	RAB11FIP1	4	100.0	1.049377622149947	Macrophage
JUNB	MGST3	4	100.0	1.0292893820923834	Macrophage
JUNB	TGFBR2	4	100.0	1.0146985199784526	Macrophage
JUNB	IL7R	4	100.0	1.0088188631965993	Macrophage
JUNB	EIF4A1	4	100.0	1.0030197103344514	Macrophage
JUNB	SRSF7	3	75.0	1.0001698207449357	Macrophage
JUNB	JUNB	4	100.0	1.0	Macrophage
JUNB	JUND	4	100.0	0.9807314055564456	Macrophage
JUNB	ZNF331	4	100.0	0.9771788785427202	Macrophage
JUNB	TOM1	4	100.0	0.9763246243251098	Macrophage
JUNB	KDM6B	4	100.0	0.9637539352960262	Macrophage
JUNB	SAT1	4	100.0	0.9385128011541584	Macrophage
JUNB	NFKB2	4	100.0	0.926255724453952	Macrophage
JUNB	SYAP1	4	100.0	0.9257185099021656	Macrophage
JUNB	CDKN1B	3	75.0	0.9152214691371986	Macrophage
JUNB	CD44	4	100.0	0.9065002566850258	Macrophage
JUNB	FOSL2	4	100.0	0.9009741722856964	Macrophage
JUNB	HSPA5	3	75.0	0.8963729150323609	Macrophage
JUNB	MAP1LC3A	4	100.0	0.8804623091115236	Macrophage
JUNB	TIMP1	4	100.0	0.8787025242142352	Macrophage
JUNB	OASL	3	75.0	0.8766838325482359	Macrophage
JUNB	SLC39A8	4	100.0	0.8664674010367315	Macrophage
JUNB	PEA15	4	100.0	0.8480950662245651	Macrophage
JUNB	NFKBIZ	3	75.0	0.8390420138202607	Macrophage
JUNB	NINJ1	4	100.0	0.8055318075104312	Macrophage
JUNB	PPP1R16B	3	75.0	0.7946354487832163	Macrophage
JUNB	ASAH1	4	100.0	0.7703847282470929	Macrophage
JUNB	ANXA1	4	100.0	0.7585292959997381	Macrophage
JUNB	GPCPD1	4	100.0	0.7503550363358942	Macrophage
JUNB	NEAT1	3	75.0	0.7341509314400502	Macrophage
JUNB	DOK2	4	100.0	0.7200374630965578	Macrophage
JUNB	CXCR3	4	100.0	0.7119501695834932	Macrophage
JUNB	LMBRD1	4	100.0	0.7109962316613927	Macrophage
JUNB	MAP3K8	4	100.0	0.6908320193755169	Macrophage
JUNB	USP11	4	100.0	0.6899886601467137	Macrophage
JUNB	YPEL5	4	100.0	0.6834201891259635	Macrophage
JUNB	PRDM1	3	75.0	0.6694543388822362	Macrophage
JUNB	RALGAPA1	4	100.0	0.6633165884402101	Macrophage
JUNB	FAM46C	3	75.0	0.6620301993550401	Macrophage
JUNB	HSPB1	3	75.0	0.6449719851922189	Macrophage
JUNB	MARCKSL1	4	100.0	0.6444732811879113	Macrophage
JUNB	PERP	4	100.0	0.6232212532498733	Macrophage
JUNB	RTN4	4	100.0	0.6154205732273935	Macrophage
JUNB	GPR183	4	100.0	0.6149675905404149	Macrophage
JUNB	TNFRSF1B	4	100.0	0.6005676223242069	Macrophage
JUNB	PELI1	4	100.0	0.578195451724333	Macrophage
JUNB	FTL	4	100.0	0.5692302502412002	Macrophage
JUNB	CREM	4	100.0	0.5578013583493249	Macrophage
JUNB	NR3C1	3	75.0	0.5502131992113374	Macrophage
JUNB	CD63	3	75.0	0.5360247747556527	Macrophage
JUNB	RALA	3	75.0	0.5333331550560273	Macrophage
JUNB	UPP1	3	75.0	0.5320103070780351	Macrophage
JUNB	ATP1B3	3	75.0	0.5206791639275177	Macrophage
JUNB	SARAF	4	100.0	0.511820318962702	Macrophage
JUNB	CDKN1A	4	100.0	0.5051449538993154	Macrophage
JUNB	SOD2	4	100.0	0.498987508843369	Macrophage
JUNB	CHMP1B	3	75.0	0.4935169460500672	Macrophage
JUNB	TXNRD1	4	100.0	0.4851793642026825	Macrophage
JUNB	AQP3	4	100.0	0.4454766420490827	Macrophage
JUNB	RGCC	4	100.0	0.4430573362050816	Macrophage
JUNB	TRAF1	4	100.0	0.439036753952061	Macrophage
JUNB	CCND2	3	75.0	0.4020492774577119	Macrophage
JUNB	HMGA1	3	75.0	0.3797003682037923	Macrophage
JUNB	ABLIM1	4	100.0	0.3600262168968201	Macrophage
JUNB	BTG2	3	75.0	0.3577750237388025	Macrophage
JUNB	NAMPT	4	100.0	0.3556488698594233	Macrophage
JUNB	TRAF4	3	75.0	0.33062511987408	Macrophage
JUNB	COTL1	3	75.0	0.3211719480414649	Macrophage
JUNB	PDE4B	4	100.0	0.3194726877843736	Macrophage
JUNB	DUSP4	4	100.0	0.3187314589233528	Macrophage
JUNB	TMEM2	4	100.0	0.3167976132656583	Macrophage
JUNB	SLC7A5	3	75.0	0.3119649417724693	Macrophage
JUNB	NDRG1	3	75.0	0.3070434848652921	Macrophage
JUNB	HSPH1	4	100.0	0.2935442331023137	Macrophage
JUNB	IL10RA	3	75.0	0.2921036765542715	Macrophage
JUNB	BHLHE40	3	75.0	0.2893231607988087	Macrophage
JUNB	NFATC2	3	75.0	0.2872946086033009	Macrophage
JUNB	SQSTM1	4	100.0	0.2776743315937696	Macrophage
JUNB	ITM2C	3	75.0	0.2762079928495167	Macrophage
JUNB	IDH2	3	75.0	0.2702139169079535	Macrophage
JUNB	FYN	4	100.0	0.2667923089377931	Macrophage
JUNB	SPTAN1	3	75.0	0.2401265395480687	Macrophage
JUNB	CD74	4	100.0	0.2398478965674608	Macrophage
JUNB	RGS2	4	100.0	0.2327047397501985	Macrophage
JUNB	FOXP1	3	75.0	0.2323561290971479	Macrophage
JUNB	ARID5A	3	75.0	0.2319834607885006	Macrophage
JUNB	IL21R	4	100.0	0.23186400950501	Macrophage
JUNB	PTPRC	3	75.0	0.2309342448137896	Macrophage
JUNB	FAM65B	4	100.0	0.2272398735079488	Macrophage
JUNB	CBLB	3	75.0	0.204670467004419	Macrophage
JUNB	FTH1	3	75.0	0.2037624571347938	Macrophage
JUNB	LMNA	3	75.0	0.1800976354322782	Macrophage
JUNB	SDCBP	3	75.0	0.17805019554403	Macrophage
JUND	CYSTM1	4	100.0	2.111865632637403	Macrophage
JUND	SRSF7	4	100.0	1.8064540992119729	Macrophage
JUND	CCR7	4	100.0	1.6968811153820291	Macrophage
JUND	GADD45B	4	100.0	1.585937101259921	Macrophage
JUND	RPS27	4	100.0	1.5256361456652532	Macrophage
JUND	CD48	4	100.0	1.5091989734742657	Macrophage
JUND	DUSP4	4	100.0	1.5079595309564549	Macrophage
JUND	RALGAPA1	4	100.0	1.4569194136015735	Macrophage
JUND	RGCC	4	100.0	1.2712872750928128	Macrophage
JUND	ZFP36L2	4	100.0	1.23948496281903	Macrophage
JUND	PPP1R15A	4	100.0	1.2266798487499675	Macrophage
JUND	ADGRE5	4	100.0	1.1820891204597743	Macrophage
JUND	PABPC1	4	100.0	1.100388630706247	Macrophage
JUND	PRF1	4	100.0	1.0991895045802973	Macrophage
JUND	ZFP36	4	100.0	1.0908845419845947	Macrophage
JUND	RNF19A	4	100.0	1.0814486705292323	Macrophage
JUND	YPEL5	4	100.0	1.0364037528751928	Macrophage
JUND	ZC3H12A	4	100.0	1.0074650987498857	Macrophage
JUND	JUND	4	100.0	1.0	Macrophage
JUND	CSRNP1	4	100.0	0.9675428883611176	Macrophage
JUND	DUSP2	4	100.0	0.9601486822481856	Macrophage
JUND	AQP3	4	100.0	0.9446202085070314	Macrophage
JUND	RPL13A	4	100.0	0.9373660260429524	Macrophage
JUND	USP11	4	100.0	0.9349167235381068	Macrophage
JUND	RPS29	4	100.0	0.9255752393647068	Macrophage
JUND	PITPNC1	4	100.0	0.907097510589738	Macrophage
JUND	EZR	3	75.0	0.8850530815618161	Macrophage
JUND	NFATC2	4	100.0	0.8801450645579749	Macrophage
JUND	HSP90AA1	3	75.0	0.8669255537958903	Macrophage
JUND	CD83	3	75.0	0.8452430119906126	Macrophage
JUND	ACP5	3	75.0	0.8430421047388875	Macrophage
JUND	CD53	3	75.0	0.8426879092666563	Macrophage
JUND	DNAJB1	4	100.0	0.8219205370426802	Macrophage
JUND	FAM65B	4	100.0	0.7882671432679965	Macrophage
JUND	NFKBIZ	4	100.0	0.7786278162301877	Macrophage
JUND	LMBRD1	4	100.0	0.7769847986990167	Macrophage
JUND	SARAF	3	75.0	0.7766028305973691	Macrophage
JUND	GLIPR1	3	75.0	0.7582067388437684	Macrophage
JUND	JUN	4	100.0	0.74806318384919	Macrophage
JUND	TMEM2	4	100.0	0.7458621402097924	Macrophage
JUND	DDIT4	4	100.0	0.7449509596999198	Macrophage
JUND	CCNH	4	100.0	0.7374333984461907	Macrophage
JUND	MTRNR2L8	3	75.0	0.7322140035705674	Macrophage
JUND	HLA-E	4	100.0	0.7309627838043872	Macrophage
JUND	PTRHD1	4	100.0	0.7235092778564169	Macrophage
JUND	BAZ1A	3	75.0	0.7222281328492208	Macrophage
JUND	TSC22D3	4	100.0	0.7078371207041991	Macrophage
JUND	KDM6B	4	100.0	0.7008480016321419	Macrophage
JUND	TSHZ2	4	100.0	0.6941946487995734	Macrophage
JUND	DUSP16	4	100.0	0.6877822094749036	Macrophage
JUND	CD74	4	100.0	0.6794824964809867	Macrophage
JUND	TNFAIP3	4	100.0	0.659622915449396	Macrophage
JUND	FAM177A1	4	100.0	0.6554782348247237	Macrophage
JUND	FOS	4	100.0	0.6531059569628772	Macrophage
JUND	PIK3R1	4	100.0	0.6470401547035658	Macrophage
JUND	CDKN1B	3	75.0	0.6358020352101778	Macrophage
JUND	HSPB1	3	75.0	0.6293110521773004	Macrophage
JUND	SLC7A5	3	75.0	0.6249281259906566	Macrophage
JUND	ANXA1	4	100.0	0.6197926651368024	Macrophage
JUND	CBLB	4	100.0	0.6010926847341473	Macrophage
JUND	IL10RA	4	100.0	0.5942655777609392	Macrophage
JUND	PFKFB3	3	75.0	0.5905113358189514	Macrophage
JUND	BTG1	4	100.0	0.5884623144227004	Macrophage
JUND	SMCHD1	4	100.0	0.5809025503029949	Macrophage
JUND	NR4A2	3	75.0	0.5678929551436337	Macrophage
JUND	FTH1	4	100.0	0.567688431681475	Macrophage
JUND	SNX9	3	75.0	0.5650676463379385	Macrophage
JUND	XAB2	3	75.0	0.5487575176343203	Macrophage
JUND	TUBA4A	3	75.0	0.5297404190729971	Macrophage
JUND	CD44	4	100.0	0.5291543698784937	Macrophage
JUND	PIM3	3	75.0	0.5288120277158671	Macrophage
JUND	GABARAPL1	4	100.0	0.525144381202138	Macrophage
JUND	ATP1A1	4	100.0	0.5207542986947772	Macrophage
JUND	HSPH1	4	100.0	0.5197771149839391	Macrophage
JUND	FYN	3	75.0	0.5186196127867095	Macrophage
JUND	CREM	3	75.0	0.5136290618826479	Macrophage
JUND	IER2	4	100.0	0.5133019932966167	Macrophage
JUND	TIMP1	4	100.0	0.4957499905054052	Macrophage
JUND	ARAP2	4	100.0	0.4855993199241911	Macrophage
JUND	STAT4	3	75.0	0.4825254839866996	Macrophage
JUND	RFTN1	4	100.0	0.4776177634014038	Macrophage
JUND	IL7R	4	100.0	0.4702518982046296	Macrophage
JUND	CST7	4	100.0	0.458146585418774	Macrophage
JUND	ZNF331	4	100.0	0.4390844085047642	Macrophage
JUND	FAM50A	4	100.0	0.4210068959101904	Macrophage
JUND	OAT	3	75.0	0.4145192744323884	Macrophage
JUND	SYTL3	4	100.0	0.4035931167129232	Macrophage
JUND	GPR183	4	100.0	0.3978191830583497	Macrophage
JUND	HMGA1	3	75.0	0.3931382083904217	Macrophage
JUND	FAM46C	3	75.0	0.3926189976860744	Macrophage
JUND	MAP1LC3A	4	100.0	0.3895167438177243	Macrophage
JUND	PEA15	4	100.0	0.3864511660360521	Macrophage
JUND	CDKN1A	4	100.0	0.3864474175530965	Macrophage
JUND	SAT1	4	100.0	0.3813818822581857	Macrophage
JUND	TGFBR2	3	75.0	0.3792578362403466	Macrophage
JUND	ABLIM1	4	100.0	0.3730721092555202	Macrophage
JUND	MAP3K8	4	100.0	0.3719608106977332	Macrophage
JUND	EML4	3	75.0	0.3712844657128909	Macrophage
JUND	PTPRC	3	75.0	0.364246950204355	Macrophage
JUND	ARHGEF7	4	100.0	0.3555076432103228	Macrophage
JUND	IL21R	4	100.0	0.3548085927760769	Macrophage
JUND	PRNP	3	75.0	0.3528061496742796	Macrophage
JUND	HERPUD1	3	75.0	0.3454013751131916	Macrophage
JUND	ZEB2	4	100.0	0.3452056630611438	Macrophage
JUND	FOXP1	3	75.0	0.3427508592689081	Macrophage
JUND	VPS37B	3	75.0	0.3423637690489183	Macrophage
JUND	CXCR3	4	100.0	0.3398366023556124	Macrophage
JUND	INSIG1	3	75.0	0.3352151967364303	Macrophage
JUND	ELL2	3	75.0	0.3251749491570277	Macrophage
JUND	HSPA5	4	100.0	0.3179322049418379	Macrophage
JUND	ARID5A	3	75.0	0.3118524996222289	Macrophage
JUND	SYAP1	4	100.0	0.3088038581273922	Macrophage
JUND	PMAIP1	3	75.0	0.3079661406252382	Macrophage
JUND	AKNA	3	75.0	0.3035423686736824	Macrophage
JUND	JUNB	3	75.0	0.3023913309708769	Macrophage
JUND	CD7	4	100.0	0.2902394042272007	Macrophage
JUND	FOSL2	4	100.0	0.288800729691646	Macrophage
JUND	DOK2	3	75.0	0.2825626823079896	Macrophage
JUND	DUSP1	4	100.0	0.2798011696755719	Macrophage
JUND	RTN4	3	75.0	0.2778113015737543	Macrophage
JUND	MARCKSL1	3	75.0	0.2741241878392261	Macrophage
JUND	PTGER4	3	75.0	0.2705456035438668	Macrophage
JUND	ASAH1	4	100.0	0.25492894194918	Macrophage
JUND	SRRT	3	75.0	0.2460312811187762	Macrophage
JUND	SLC16A3	4	100.0	0.2405031924646845	Macrophage
JUND	SQSTM1	3	75.0	0.2337908703713933	Macrophage
JUND	STK17B	3	75.0	0.2300093329145782	Macrophage
JUND	STAT3	3	75.0	0.2212646920678657	Macrophage
JUND	IKZF3	3	75.0	0.2203982913081704	Macrophage
JUND	SESN3	4	100.0	0.2027198372324331	Macrophage
JUND	TGIF1	3	75.0	0.1853930196930637	Macrophage
JUND	CD247	4	100.0	0.1801607978478414	Macrophage
JUND	IRF2BP2	4	100.0	0.1730990766897352	Macrophage
JUND	LITAF	3	75.0	0.1604860908048491	Macrophage
JUND	TRAF1	3	75.0	0.1571608908756561	Macrophage
JUND	JOSD1	3	75.0	0.1487485007445426	Macrophage
JUND	BIRC2	4	100.0	0.1378351607505314	Macrophage
JUND	PPP1R16B	3	75.0	0.1298397686941143	Macrophage
JUND	PDE4B	4	100.0	0.097615959544119	Macrophage
MAF	SNX9	3	75.0	1.898494804708892	Macrophage
MAF	TNFAIP8	3	75.0	1.6130252770702471	Macrophage
MAF	CD4	3	75.0	1.4840476216765035	Macrophage
MAF	NDRG1	3	75.0	1.322167474593232	Macrophage
MAF	IKZF3	3	75.0	0.8931359028809975	Macrophage
NFATC2	PITPNC1	3	75.0	1.368279200602915	Macrophage
NFATC2	NFATC2	3	75.0	1.0	Macrophage
NFKB1	CD83	4	100.0	2.4236074424915497	Macrophage
NFKB1	HLA-DRB5	4	100.0	2.3487155403437723	Macrophage
NFKB1	CD74	4	100.0	2.192989378101986	Macrophage
NFKB1	ZEB2	4	100.0	1.927636448459152	Macrophage
NFKB1	CD44	3	75.0	1.8810489841361304	Macrophage
NFKB1	NFKBIZ	4	100.0	1.837669963315263	Macrophage
NFKB1	PEA15	4	100.0	1.8060369610283464	Macrophage
NFKB1	GRAMD1A	4	100.0	1.7933991896652408	Macrophage
NFKB1	BID	4	100.0	1.786237921167263	Macrophage
NFKB1	PDE4DIP	4	100.0	1.7289480150995944	Macrophage
NFKB1	PTGER4	4	100.0	1.696455191184563	Macrophage
NFKB1	ELL2	4	100.0	1.6683501521538335	Macrophage
NFKB1	PELI1	4	100.0	1.6085967805714525	Macrophage
NFKB1	TRAF1	4	100.0	1.5639171162425585	Macrophage
NFKB1	NFKBIA	4	100.0	1.4183431061184033	Macrophage
NFKB1	CDKN1A	4	100.0	1.371847689785615	Macrophage
NFKB1	PIM3	4	100.0	1.361978450870937	Macrophage
NFKB1	CTSS	4	100.0	1.308331925043096	Macrophage
NFKB1	ARID5A	4	100.0	1.2797302518143143	Macrophage
NFKB1	NINJ1	4	100.0	1.2476015992666247	Macrophage
NFKB1	HLA-DQB1	4	100.0	1.2338317806479182	Macrophage
NFKB1	RGS2	4	100.0	1.2192987350269415	Macrophage
NFKB1	BIRC3	4	100.0	1.1211721326529176	Macrophage
NFKB1	REL	4	100.0	1.0987849594881705	Macrophage
NFKB1	CTSB	3	75.0	1.0012788904191716	Macrophage
NFKB1	NFKB1	4	100.0	1.0	Macrophage
NFKB1	SOD2	4	100.0	0.9950373861141668	Macrophage
NFKB1	PDE4D	3	75.0	0.9760830543999046	Macrophage
NFKB1	NEAT1	4	100.0	0.9468486244948188	Macrophage
NFKB1	ZC3H12A	4	100.0	0.9417290997408764	Macrophage
NFKB1	RFTN1	3	75.0	0.9345959684697536	Macrophage
NFKB1	MAP3K8	4	100.0	0.8758911386354491	Macrophage
NFKB1	KDM6B	4	100.0	0.8657194629941187	Macrophage
NFKB1	TNFAIP8	4	100.0	0.8148060425164523	Macrophage
NFKB1	FTH1	4	100.0	0.8063853717115983	Macrophage
NFKB1	SAMSN1	4	100.0	0.7582184473126974	Macrophage
NFKB1	PARP8	4	100.0	0.7199613399686653	Macrophage
NFKB1	LMNA	4	100.0	0.7131153819981055	Macrophage
NFKB1	POLR3E	3	75.0	0.6892516001124317	Macrophage
NFKB1	NFKB2	4	100.0	0.6810127216820042	Macrophage
NFKB1	NR3C1	4	100.0	0.6730032388189102	Macrophage
NFKB1	RGS1	4	100.0	0.6636878246809523	Macrophage
NFKB1	CCR7	4	100.0	0.6300914631549812	Macrophage
NFKB1	CREM	4	100.0	0.6157724894878311	Macrophage
NFKB1	SRRT	3	75.0	0.6148048518999086	Macrophage
NFKB1	BIRC2	4	100.0	0.601084496828179	Macrophage
NFKB1	IRF2BP2	3	75.0	0.600984048859941	Macrophage
NFKB1	ATP1B3	3	75.0	0.5735653563682154	Macrophage
NFKB1	TRAF4	4	100.0	0.4880043497563977	Macrophage
NFKB1	TMEM2	3	75.0	0.4788049349089375	Macrophage
NFKB1	COTL1	4	100.0	0.4767409511452913	Macrophage
NFKB1	PDE4B	4	100.0	0.4423012946628128	Macrophage
NFKB1	STAT5B	4	100.0	0.4339019364397436	Macrophage
NFKB1	BAZ1A	3	75.0	0.4194278670397954	Macrophage
NFKB1	TGIF1	3	75.0	0.3917088480478325	Macrophage
NFKB1	MYADM	3	75.0	0.3809676411024171	Macrophage
NFKB1	CD69	3	75.0	0.3717986606677383	Macrophage
NFKB1	IL7R	4	100.0	0.355196583267112	Macrophage
NFKB1	BHLHE40	3	75.0	0.3368421035174755	Macrophage
NFKB1	CCL5	4	100.0	0.3142704608484726	Macrophage
NFKB1	TNFSF10	3	75.0	0.3043166044452086	Macrophage
NFKB1	HSP90B1	4	100.0	0.3009659910890921	Macrophage
NFKB1	TSHZ2	3	75.0	0.2993384563534583	Macrophage
NFKB1	NDRG1	4	100.0	0.2952898788468465	Macrophage
NFKB1	YPEL5	4	100.0	0.2816360026380454	Macrophage
NFKB1	RHBDF2	4	100.0	0.2809627252423071	Macrophage
NFKB1	RNF19A	4	100.0	0.2765375774314399	Macrophage
NFKB1	CST7	3	75.0	0.2710263022602867	Macrophage
NFKB1	CYSTM1	3	75.0	0.2540473938242556	Macrophage
NFKB1	RTN4	4	100.0	0.2498749380229949	Macrophage
NFKB1	TAGAP	4	100.0	0.2406479117421413	Macrophage
NFKB1	DUSP2	4	100.0	0.2320346507635531	Macrophage
NFKB1	STAT5A	4	100.0	0.2059790965153019	Macrophage
NFKB1	MARCKSL1	4	100.0	0.2049655206819476	Macrophage
NFKB1	JUNB	3	75.0	0.1886951762929925	Macrophage
NFKB1	NFATC2	3	75.0	0.1434888499758251	Macrophage
NFKB1	LYST	3	75.0	0.1412551323565974	Macrophage
NFKB1	CDC42EP3	3	75.0	0.1399560622580924	Macrophage
NFKB1	TNFAIP3	4	100.0	0.1390385574834524	Macrophage
NFKB1	STAT4	3	75.0	0.1321550408680391	Macrophage
NFKB1	CSRNP1	4	100.0	0.1312570691365341	Macrophage
NFKB1	CCNH	4	100.0	0.1291541271826026	Macrophage
NFKB1	FOSL2	3	75.0	0.1263483979432579	Macrophage
NFKB1	GZMK	4	100.0	0.1243908567236149	Macrophage
NFKB1	ZFP36	4	100.0	0.1011469094171724	Macrophage
NFKB1	PRDM1	4	100.0	0.0900129247095731	Macrophage
NFKB1	ZFP36L2	4	100.0	0.0485632299505843	Macrophage
NFKB2	STAT4	4	100.0	1.6787477772372126	Macrophage
NFKB2	RFTN1	4	100.0	1.3109777821057425	Macrophage
NFKB2	ATP2B4	4	100.0	1.1613651081895973	Macrophage
NFKB2	BID	4	100.0	1.1265448029623295	Macrophage
NFKB2	TMEM173	4	100.0	1.120213945550031	Macrophage
NFKB2	PDE4D	4	100.0	1.0961364085234289	Macrophage
NFKB2	ZEB2	4	100.0	1.0645795233149165	Macrophage
NFKB2	SPTAN1	3	75.0	1.0527143727528427	Macrophage
NFKB2	CTLA4	4	100.0	1.0356430118689577	Macrophage
NFKB2	IL21R	4	100.0	1.0340098965055051	Macrophage
NFKB2	TRAF1	4	100.0	1.0054098329426238	Macrophage
NFKB2	NFKB2	4	100.0	1.0	Macrophage
NFKB2	NFKB1	4	100.0	0.96712694715568	Macrophage
NFKB2	CD83	4	100.0	0.944967355293444	Macrophage
NFKB2	LMNA	3	75.0	0.9419219967703428	Macrophage
NFKB2	BHLHE40	4	100.0	0.8615153755922041	Macrophage
NFKB2	GRAMD1A	4	100.0	0.8342427887471761	Macrophage
NFKB2	PIM2	3	75.0	0.7884990593808766	Macrophage
NFKB2	CYSTM1	4	100.0	0.7817909239254197	Macrophage
NFKB2	RGS2	4	100.0	0.753128600487649	Macrophage
NFKB2	STAT5B	4	100.0	0.7506454334733939	Macrophage
NFKB2	CTSS	4	100.0	0.7371080608395122	Macrophage
NFKB2	MAF	4	100.0	0.7180733540192723	Macrophage
NFKB2	HLA-A	4	100.0	0.6843550602397784	Macrophage
NFKB2	SYTL2	4	100.0	0.6563702904229304	Macrophage
NFKB2	DDIT4	4	100.0	0.6116657778966724	Macrophage
NFKB2	CDKN1A	3	75.0	0.56486934951622	Macrophage
NFKB2	BAZ1A	3	75.0	0.5431478855945026	Macrophage
NFKB2	BIRC3	4	100.0	0.534051278953343	Macrophage
NFKB2	PELI1	3	75.0	0.5236392063292704	Macrophage
NFKB2	RNF19A	3	75.0	0.4955379313800265	Macrophage
NFKB2	JUNB	3	75.0	0.4572689491029264	Macrophage
NFKB2	KDM6B	4	100.0	0.4551265062143926	Macrophage
NFKB2	TSHZ2	3	75.0	0.4539605869875181	Macrophage
NFKB2	PRDM1	4	100.0	0.4427901720386286	Macrophage
NFKB2	SEC11C	3	75.0	0.4396742661110657	Macrophage
NFKB2	CCR7	4	100.0	0.4158560632982483	Macrophage
NFKB2	TNFAIP8	4	100.0	0.4106675808534317	Macrophage
NFKB2	ITGA4	4	100.0	0.4053353418872192	Macrophage
NFKB2	NFKBIA	4	100.0	0.4012683316782978	Macrophage
NFKB2	CD4	4	100.0	0.3873531890379645	Macrophage
NFKB2	ARID5A	3	75.0	0.3788582421002056	Macrophage
NFKB2	RGS1	4	100.0	0.3762645169680185	Macrophage
NFKB2	ADGRE5	4	100.0	0.3712835381796703	Macrophage
NFKB2	REL	4	100.0	0.3688572433885888	Macrophage
NFKB2	ZC3H12A	4	100.0	0.3677068708597796	Macrophage
NFKB2	TNFRSF4	4	100.0	0.3674485727125055	Macrophage
NFKB2	FYN	4	100.0	0.3575448433753461	Macrophage
NFKB2	LYST	4	100.0	0.3464925466280576	Macrophage
NFKB2	CD74	4	100.0	0.3300400077149741	Macrophage
NFKB2	TMEM2	3	75.0	0.3189730575832129	Macrophage
NFKB2	LAG3	3	75.0	0.307392043051523	Macrophage
NFKB2	HLA-DQB1	4	100.0	0.3073578917971032	Macrophage
NFKB2	STAT3	3	75.0	0.2712621092536845	Macrophage
NFKB2	PIK3R1	4	100.0	0.2702881928619927	Macrophage
NFKB2	CTSB	3	75.0	0.2701829737414351	Macrophage
NFKB2	PIM3	4	100.0	0.2557303683957022	Macrophage
NFKB2	STAT5A	4	100.0	0.2471954101111392	Macrophage
NFKB2	CD44	4	100.0	0.2307269545113093	Macrophage
NFKB2	LCP1	3	75.0	0.2226180573051481	Macrophage
NFKB2	PDE4B	3	75.0	0.2115420114231004	Macrophage
NFKB2	YPEL5	4	100.0	0.2109598448764869	Macrophage
NFKB2	NFKBIZ	3	75.0	0.2060634840312498	Macrophage
NFKB2	PEA15	4	100.0	0.2019925831940402	Macrophage
NFKB2	PTGER4	4	100.0	0.1979815460719974	Macrophage
NFKB2	SATB1	3	75.0	0.1772626874393813	Macrophage
NFKB2	IL7R	3	75.0	0.173893296458655	Macrophage
NFKB2	CCL5	4	100.0	0.1715923270106371	Macrophage
NFKB2	TAGAP	3	75.0	0.1689625715571308	Macrophage
NFKB2	TNFAIP3	4	100.0	0.1655133003884216	Macrophage
NFKB2	AKNA	4	100.0	0.1547817814819938	Macrophage
NFKB2	DNAJB1	3	75.0	0.1519629125295112	Macrophage
NFKB2	PPP1R16B	4	100.0	0.1446416556013993	Macrophage
NFKB2	GGA2	3	75.0	0.1405089346859697	Macrophage
NFKB2	DUSP2	4	100.0	0.1320934840578539	Macrophage
NFKB2	CD69	4	100.0	0.122302586538705	Macrophage
NFKB2	ELL2	3	75.0	0.1198026643466126	Macrophage
NFKB2	CRIP1	4	100.0	0.1111612003225126	Macrophage
NFKB2	CCNH	3	75.0	0.0903858859863934	Macrophage
NFKB2	ZFP36	3	75.0	0.0769369597010786	Macrophage
NFKB2	ZFP36L2	3	75.0	0.0631579112738441	Macrophage
NFKB2	GADD45B	3	75.0	0.0478067945020113	Macrophage
PRDM1	ZEB2	4	100.0	1.9366950987660336	Macrophage
PRDM1	IL21R	4	100.0	1.5057110677023902	Macrophage
PRDM1	PRDM1	4	100.0	1.0	Macrophage
PRDM1	PABPC1	3	75.0	0.8842200545892185	Macrophage
PRDM1	CMIP	4	100.0	0.7928094366391341	Macrophage
PRDM1	CTSB	3	75.0	0.7425757168635222	Macrophage
PRDM1	SAMSN1	4	100.0	0.7081211212435577	Macrophage
PRDM1	LDLRAD4	4	100.0	0.7056942512546462	Macrophage
PRDM1	FYN	3	75.0	0.7033109655208992	Macrophage
PRDM1	PDE4DIP	3	75.0	0.6532167042845236	Macrophage
PRDM1	TAGAP	4	100.0	0.6265581618526961	Macrophage
PRDM1	ATP2B4	4	100.0	0.6231551451426282	Macrophage
