target	regulator	condition	weight
FBXO34	DCP1A	Macrophages	0.029708
FBXO34	MALT1	CD8_exhausted	-0.00036423
FBXO34	NXF1	CD8_exhausted	-0.022482
FBXO34	SPG7	Macrophages	0.019129
FBXO7	CAPZA2	CD8_exhausted	-0.0026866
FBXW11	CCNK	CD8_exhausted	-9.345e-06
FBXW11	MED28	CD8_exhausted	-8.4062e-07
FBXW11	TRIM26	CD8_exhausted	-0.00067661
FBXW2	ALG2	Macrophages	0.012752
FBXW2	CALCOCO2	Macrophages	0.0051188
FBXW2	CGGBP1	Macrophages	0.01803
FBXW2	CLTC	CD8_exhausted	-1.9307e-07
FBXW2	NMI	CD8_exhausted	-0.00045673
FBXW2	SENP6	CD8_exhausted	-0.018297
FBXW2	XRCC5	CD8_exhausted	-6.8396e-05
FBXW5	EIF4G1	Macrophages	0.025303
FBXW5	RAB29	CD8_exhausted	-0.0016295
FBXW5	SEC23B	Macrophages	1.86e-05
FBXW5	VPS4A	CD8_exhausted	-4.5163e-05
FDFT1	GTF2I	CD8_exhausted	-2.0073e-05
FDFT1	ORMDL1	Macrophages	0.025301
FDFT1	RAB35	CD8_exhausted	-0.0016523
FDFT1	STK38	CD8_exhausted	-0.00097689
FDFT1	TSTD1	CD8_exhausted	-5.1281e-05
FDPS	ARF6	CD8_exhausted	-0.0015629
FDPS	NDUFA10	CD8_exhausted	-4.6361e-05
FDPS	PHTF2	Macrophages	0.016427
FDPS	POGLUT1	CD8_exhausted	-0.00025207
FDX1	GPX4	CD8_exhausted	-0.019184
FDX1	LAMTOR4	CD8_exhausted	-0.0065077
FDX1	NDUFC1	Macrophages	0.00933
FDX1	NPAT	CD8_exhausted	-0.00022566
FDX1	PCBP2	Macrophages	0.0099433
FDX1	TBRG4	CD8_exhausted	-4.7386e-05
FDX1	ZDHHC6	CD8_exhausted	-0.0015288
FERMT3	SBNO1	Macrophages	0.00082757
FERMT3	SUZ12	CD8_exhausted	-6.7276e-06
FERMT3	ZNF131	CD8_exhausted	-0.0041577
FERMT3	ZNF644	CD8_exhausted	-0.0017041
FGD3	IDH2	Macrophages	7.1211e-06
FGD3	MRPL36	Macrophages	0.0019999
FGD3	MSL3	Macrophages	0.0001678
FGD3	POGLUT1	CD8_exhausted	-0.0058723
FGD3	SATB1	CD8_exhausted	-0.0046682
FGD3	SCAND1	CD8_exhausted	-0.0065174
FGD3	SFT2D1	CD8_exhausted	-0.013128
FGD3	SMNDC1	Macrophages	9.7175e-05
FGD3	SSR1	Macrophages	0.00013888
FGFR1OP2	ARPP19	CD8_exhausted	-0.00038718
FGFR1OP2	BACH1	CD8_exhausted	-0.0070667
FGFR1OP2	NME3	CD8_exhausted	-0.00083179
FGFR1OP2	PRPF8	CD8_exhausted	-0.010387
FGFR1OP2	UBTF	CD8_exhausted	-0.0078282
FIBP	ACIN1	CD8_exhausted	-0.0017132
FIBP	HACD3	CD8_exhausted	-0.0016055
FIBP	HPRT1	CD8_exhausted	-0.00080037
FIBP	POLR3GL	Macrophages	0.010909
FIBP	SNX5	CD8_exhausted	-8.555e-05
FIBP	TOX4	Macrophages	0.0079707
FIBP	TPGS1	Macrophages	0.00036791
FIBP	TSC22D4	CD8_exhausted	-7.7969e-05
FIP1L1	EIF2A	CD8_exhausted	-7.3029e-05
FIP1L1	SFXN1	Macrophages	0.00042414
FIS1	MED28	CD8_exhausted	-0.00017209
FIS1	SHKBP1	Macrophages	0.026993
FIS1	SPCS1	CD8_exhausted	-0.001714
FIS1	TNFRSF4	CD8_exhausted	-0.00086518
FIS1	TWF1	Macrophages	0.00082764
FKBP1A	CHD4	Macrophages	0.00087448
FKBP2	HNRNPK	Macrophages	6.1863e-06
FKBP2	POLR1D	Macrophages	6.0808e-05
FKBP2	RCN2	Macrophages	0.0058023
FKBP2	SNRK	CD8_exhausted	-0.015967
FKBP4	COPS2	CD8_exhausted	-0.0047814
FKBP4	MVD	CD8_exhausted	-0.0016755
FKBP4	STK17B	CD8_exhausted	-0.00011543
FKBP5	ARL6IP6	CD8_exhausted	-0.0015726
FKBP5	ISOC1	CD8_exhausted	-5.3274e-05
FKBP5	KPNA1	Macrophages	9.3542e-05
FKBP8	CDC123	Macrophages	0.00036786
FKBP8	MAP2K1	Macrophages	0.0012295
FKBP8	POGLUT1	CD8_exhausted	-0.00034826
FKBP8	PPID	Macrophages	0.0089001
FKBP8	SAR1A	CD8_exhausted	-0.023038
FKBP8	SVIP	CD8_exhausted	-0.0067305
FKBP8	TLN1	CD8_exhausted	-0.0043241
FLII	IL12RB1	CD8_exhausted	-0.013916
FLII	PAFAH1B1	Macrophages	4.3239e-06
FLII	PHAX	CD8_exhausted	-0.00064054
FLII	TAP1	Macrophages	0.0067275
FLNA	EIF1B	CD8_exhausted	-0.0070099
FLNA	EMC10	Macrophages	0.0065422
FLNA	LGALS3	CD8_exhausted	-0.0086484
FLNA	SIRT7	CD8_exhausted	-0.00074213
FMNL1	ANXA5	CD8_exhausted	-0.0040762
FMNL1	C8ORF59	Macrophages	0.0011005
FMNL1	EHD1	CD8_exhausted	-0.0001388
FMNL1	MKNK2	Macrophages	0.0095611
FNBP1	CAMTA1	Macrophages	0.013215
FNBP4	C16ORF13	Macrophages	0.0014953
FNBP4	TOLLIP	CD8_exhausted	-0.0028867
FNBP4	UBR2	CD8_exhausted	-0.019597
FNTA	ASNSD1	CD8_exhausted	-0.0022145
FNTA	C22ORF39	CD8_exhausted	-5.197e-05
FNTA	C8ORF59	CD8_exhausted	-0.0047306
FNTA	CPNE1	CD8_exhausted	-0.00061377
FNTA	DESI2	Macrophages	0.0071031
FNTA	DNAJC15	Macrophages	0.016174
FNTA	EIF3A	CD8_exhausted	-0.028417
FNTA	GNLY	Macrophages	0.00068823
FNTA	JKAMP	CD8_exhausted	-2.9396e-05
FNTA	MLLT3	CD8_exhausted	-5.5017e-05
FNTA	PLD3	CD8_exhausted	-0.017412
FNTA	VPS26B	Macrophages	0.0036236
FOS	PRKRA	Macrophages	2.2e-05
FOSL2	CDC42EP3	CD8_exhausted	-0.0062763
FOSL2	EZR	CD8_exhausted	-0.00019395
FOSL2	MRPL21	Macrophages	0.00266
FOSL2	NUFIP2	CD8_exhausted	-0.00038854
FOSL2	PCBP1	CD8_exhausted	-0.004038
FOSL2	PCNP	CD8_exhausted	-0.0007385
FOXN3	AP3B1	CD8_exhausted	-0.0040455
FOXN3	ATP5I	Macrophages	6.6453e-05
FOXN3	CMIP	Macrophages	0.00018702
FOXN3	HAT1	CD8_exhausted	-0.00054511
FOXN3	RAP2B	CD8_exhausted	-0.01289
FOXP1	CITED2	Macrophages	0.0012136
FOXP1	HELZ	CD8_exhausted	-0.021806
FOXP1	RC3H1	Macrophages	0.00016397
FOXP1	UQCRHL	Macrophages	0.012401
FRG1	CNIH4	CD8_exhausted	-0.00032544
FRG1	MED4	CD8_exhausted	-0.00013312
FRG1	MRPS25	Macrophages	1.7083e-05
FRG1	MTRR	Macrophages	0.029548
FRG1	NEMF	Macrophages	0.015618
FRG1	RABIF	CD8_exhausted	-0.025902
FRG1	USP4	CD8_exhausted	-0.023216
FRG1	WDR45	Macrophages	0.03052
FRG1	ZFAND6	Macrophages	3.9686e-05
FRYL	ATG101	CD8_exhausted	-9.8441e-05
FRYL	DCP1A	CD8_exhausted	-5.3838e-05
FRYL	ESD	Macrophages	0.0029155
FRYL	FUBP1	Macrophages	0.00074885
FRYL	PRPF31	Macrophages	0.015019
FRYL	TRABD	CD8_exhausted	-0.00082564
FTH1	BBX	CD8_exhausted	-1.2842e-05
FTH1	UQCC2	Macrophages	9.0862e-05
FTSJ1	ADI1	Macrophages	0.014819
FTSJ1	AP2S1	Macrophages	0.00041631
FTSJ1	BFAR	CD8_exhausted	-0.038072
FTSJ1	CDC42EP3	Macrophages	0.0061957
FTSJ1	CHCHD1	Macrophages	0.0042334
FTSJ1	EMC8	Macrophages	3.9469e-05
FTSJ1	GBP4	Macrophages	0.001204
FTSJ1	N4BP1	Macrophages	0.0045983
FTSJ1	NGRN	Macrophages	2.1329e-05
FTSJ1	NMRK1	Macrophages	0.00036259
FTSJ1	PRKDC	Macrophages	0.00040002
FTSJ1	SNRPA1	CD8_exhausted	-0.021644
FTSJ1	ST13	Macrophages	6.9048e-06
FTSJ1	STK10	CD8_exhausted	-0.012593
FTSJ1	TMED10	Macrophages	0.0013576
FTSJ1	ZNF394	CD8_exhausted	-0.00065335
FUBP1	FRYL	Macrophages	0.00074885
FUBP1	IKZF3	CD8_exhausted	-0.0066885
FUBP1	PPP2R2A	CD8_exhausted	-0.0067256
FUBP1	SENP6	CD8_exhausted	-0.0088792
FUBP1	TMC6	Macrophages	0.0076809
FUNDC2	ARAF	Macrophages	0.00094307
FUNDC2	EHD1	CD8_exhausted	-7.4235e-05
FUNDC2	HDAC3	CD8_exhausted	-0.0091957
FUNDC2	INTS10	CD8_exhausted	-0.0021479
FUNDC2	RPN1	Macrophages	1.8434e-05
FUNDC2	STOML2	Macrophages	0.0036689
FUNDC2	ZMPSTE24	Macrophages	0.0002072
FUS	AQP3	Macrophages	0.018233
FUS	ARMC8	CD8_exhausted	-0.00040381
FUS	SH3KBP1	CD8_exhausted	-2.5997e-05
FUS	UBE2J2	Macrophages	0.0066599
FXR1	CAPRIN1	CD8_exhausted	-0.00017327
FXR1	GPAA1	Macrophages	0.0066738
FXR1	NUB1	CD8_exhausted	-0.0013488
FXR1	RAP1GDS1	CD8_exhausted	-0.00085967
FXR1	S1PR1	CD8_exhausted	-0.0004954
FXR1	TMUB1	Macrophages	0.0087079
FXYD5	RAB3GAP1	CD8_exhausted	-0.0010059
FYB	C19ORF66	CD8_exhausted	-0.0026337
FYN	LBR	CD8_exhausted	-0.0017459
FYN	MAP3K2	CD8_exhausted	-1.0669e-05
FYN	SNRNP70	Macrophages	0.010287
FYTTD1	ANAPC5	CD8_exhausted	-9.2816e-06
FYTTD1	DPF2	Macrophages	0.00054277
FYTTD1	IFNAR2	Macrophages	0.01413
FYTTD1	SEC23B	CD8_exhausted	-0.032272
FYTTD1	SYT11	Macrophages	0.0035905
FYTTD1	UBQLN1	CD8_exhausted	-0.0030608
G3BP1	DAXX	CD8_exhausted	-0.00031314
G3BP1	EPB41L4A-AS1	CD8_exhausted	-0.0028798
G3BP1	EPS15	CD8_exhausted	-0.0050714
G3BP1	MED15	CD8_exhausted	-2.5512e-05
G3BP1	PRPF8	CD8_exhausted	-0.0020733
G3BP1	STUB1	Macrophages	0.0012169
G3BP2	GIMAP4	CD8_exhausted	-0.0081355
G3BP2	NASP	CD8_exhausted	-6.2481e-05
G3BP2	POLR3E	CD8_exhausted	-0.00038495
G3BP2	PSMC1	CD8_exhausted	-0.00033677
G3BP2	RNF34	Macrophages	0.031157
G3BP2	SNAP29	CD8_exhausted	-0.00028846
G3BP2	YTHDC1	CD8_exhausted	-0.0081985
G3BP2	ZFAND2B	Macrophages	0.00040587
G6PD	DNAJC4	Macrophages	0.00013131
GABARAP	ARL5A	Macrophages	0.0084726
GABARAP	CCT4	Macrophages	0.00013938
GABARAP	NARF	CD8_exhausted	-0.00037581
GABARAP	NUB1	CD8_exhausted	-0.00018283
GABARAP	TMX3	Macrophages	0.0036298
GABARAPL1	RNF7	CD8_exhausted	-0.001375
GABARAPL2	CALCOCO2	Macrophages	0.0054218
GABARAPL2	CBWD2	Macrophages	0.00079404
GABARAPL2	DUSP11	CD8_exhausted	-0.0057202
GABPB1	BOD1L1	CD8_exhausted	-0.00016961
GABPB1	CELF1	Macrophages	0.00056665
GABPB1	ILKAP	Macrophages	0.022104
GABPB1	NDRG1	CD8_exhausted	-0.006365
GABPB1	SEC22B	CD8_exhausted	-0.0028105
GABPB1	STK17B	CD8_exhausted	-0.0017874
GABPB1	VPS4A	CD8_exhausted	-0.00039827
GADD45A	ARAP2	Macrophages	0.0072011
GADD45A	AUP1	CD8_exhausted	-0.0024406
GADD45A	SERP1	CD8_exhausted	-0.022857
GADD45B	PIAS1	CD8_exhausted	-0.00027885
GADD45B	RTN3	CD8_exhausted	-0.00030252
GADD45B	ZNFX1	CD8_exhausted	-0.00043194
GADD45GIP1	KHDRBS1	Macrophages	0.011327
GADD45GIP1	LARS	CD8_exhausted	-0.014847
GADD45GIP1	MALSU1	CD8_exhausted	-0.0016298
GADD45GIP1	RSL24D1	CD8_exhausted	-6.9461e-05
GADD45GIP1	SRSF11	CD8_exhausted	-0.00090071
GADD45GIP1	STAG2	Macrophages	0.013683
GADD45GIP1	TMEM245	Macrophages	0.00034363
GADD45GIP1	TOMM5	CD8_exhausted	-0.0011375
GAK	CLNS1A	Macrophages	0.011098
GAK	GON4L	CD8_exhausted	-0.027035
GAK	MBD1	CD8_exhausted	-0.01928
GAK	RBM10	Macrophages	0.037898
GAK	RGS19	Macrophages	0.010041
GAK	SLC16A3	CD8_exhausted	-3.3783e-05
GALM	API5	Macrophages	0.0063579
GALM	LTA4H	CD8_exhausted	-0.00034716
GALM	SNRPG	CD8_exhausted	-9.8115e-05
GALNT2	CNOT7	Macrophages	0.0015026
GALNT2	ITGAE	Macrophages	0.0049673
GALNT2	METTL5	CD8_exhausted	-0.00014515
GALNT2	RNF4	Macrophages	0.0045718
GALNT2	TM9SF3	Macrophages	9.1806e-05
GALNT2	TMEM230	CD8_exhausted	-0.016477
GALNT2	ZEB1	CD8_exhausted	-0.0010943
GARS	CREB3	Macrophages	0.028282
GARS	DIAPH1	CD8_exhausted	-0.027329
GARS	ESD	CD8_exhausted	-8.7277e-07
GARS	PHC3	Macrophages	0.005773
GARS	PRKRA	Macrophages	0.0073058
GARS	TBRG4	CD8_exhausted	-8.2641e-06
GARS	ZNFX1	Macrophages	1.7933e-05
GART	SEC63	CD8_exhausted	-0.019462
GART	USP36	CD8_exhausted	-0.00018169
GATA3	ARPC5L	CD8_exhausted	-2.0672e-06
GATA3	DPY30	Macrophages	7.2036e-05
GATA3	HOOK3	Macrophages	0.00014515
GATA3	PITHD1	CD8_exhausted	-0.0097687
GATA3	SNF8	CD8_exhausted	-4.3221e-05
GATAD2B	NDEL1	Macrophages	0.027596
GATAD2B	PNMA1	Macrophages	0.037098
GATAD2B	POLR1D	CD8_exhausted	-0.024688
GATAD2B	PTP4A2	CD8_exhausted	-0.0076248
GATAD2B	SAMSN1	Macrophages	2.242e-05
GATAD2B	TESC	Macrophages	0.010341
GATAD2B	ZBTB38	Macrophages	0.0028457
GATAD2B	ZFAND2A	CD8_exhausted	-0.0093949
GBP2	CHD4	Macrophages	0.00055609
GBP2	CXXC1	CD8_exhausted	-0.00037852
GBP2	EIF4G2	CD8_exhausted	-0.00039311
GBP2	RNF10	Macrophages	2.8089e-06
GBP4	FTSJ1	Macrophages	0.001204
GBP4	LMF2	Macrophages	0.01435
GBP4	MUL1	CD8_exhausted	-0.015363
GBP4	PPP2R5E	CD8_exhausted	-0.0048447
GBP4	PRPF38A	Macrophages	0.00043693
GBP4	UBAC2	Macrophages	3.2159e-05
GBP5	CAPN1	CD8_exhausted	-0.0048844
GBP5	METAP2	Macrophages	5.4696e-05
GBP5	NUTM2A-AS1	CD8_exhausted	-0.0012836
GBP5	TPRA1	Macrophages	0.013786
GBP5	TUSC2	Macrophages	0.00012443
GCC2	ALG2	CD8_exhausted	-0.041173
GCC2	MCRS1	Macrophages	0.00042567
GCC2	SPAG7	Macrophages	0.00019921
GCC2	TADA3	CD8_exhausted	-0.028338
GCHFR	BFAR	CD8_exhausted	-0.0011622
GCHFR	CAPZA2	CD8_exhausted	-0.00030286
GCHFR	CBWD2	CD8_exhausted	-0.00036584
GCHFR	GPR171	CD8_exhausted	-0.0041479
GCHFR	JAK1	CD8_exhausted	-0.00010449
GCHFR	MRPL43	CD8_exhausted	-0.00040934
GCHFR	NELFCD	CD8_exhausted	-0.002494
GCHFR	TNRC6B	CD8_exhausted	-0.00021087
GCHFR	TRAPPC4	Macrophages	0.035744
GCHFR	TUSC2	CD8_exhausted	-0.0010234
GCLM	DENR	CD8_exhausted	-0.010835
GCLM	DERL2	CD8_exhausted	-0.00028519
GCLM	ERLEC1	CD8_exhausted	-0.0036276
GCLM	LRIF1	Macrophages	0.042993
GCLM	PNRC2	CD8_exhausted	-4.8254e-07
GCLM	PSENEN	CD8_exhausted	-0.018985
GCLM	SHOC2	Macrophages	0.014729
GDE1	BAG1	Macrophages	0.0036277
GDE1	BECN1	CD8_exhausted	-0.0009761
GDE1	HNRNPD	CD8_exhausted	-0.00023028
GDE1	IFI6	Macrophages	0.0012517
GDE1	PPP1R12A	CD8_exhausted	-0.0002076
GDE1	RPS11	Macrophages	0.00015056
GDE1	SVIP	Macrophages	0.022818
GDI1	BCL2L11	Macrophages	0.030187
GDI1	DDX3Y	CD8_exhausted	-0.00076798
GDI1	GTF3A	Macrophages	0.00047742
GDI1	HSPA5	CD8_exhausted	-7.799e-05
GDI1	OTUD6B-AS1	Macrophages	0.0088035
GDI1	SEPW1	CD8_exhausted	-0.032514
GDI1	TTC1	Macrophages	1.2123e-05
GDI1	VIM-AS1	CD8_exhausted	-0.0062574
GDI1	ZNF394	CD8_exhausted	-0.00056176
GDI2	KMT2C	Macrophages	0.019891
GDI2	MAP1LC3B2	CD8_exhausted	-0.012006
GDI2	PABPN1	CD8_exhausted	-0.0081269
GDI2	PLD3	CD8_exhausted	-0.00035201
GDI2	RDH11	CD8_exhausted	-0.0015998
GDI2	TMEM219	Macrophages	0.00068633
GET4	LRBA	Macrophages	0.011798
GET4	MRPL34	CD8_exhausted	-1.3074e-06
GET4	OSER1	CD8_exhausted	-1.166e-05
GET4	UBA1	Macrophages	0.0035453
GFER	ARNTL	Macrophages	1.6616e-05
GFER	SCYL1	Macrophages	0.0024644
GFER	SIGIRR	Macrophages	0.0017655
GGA2	ATG101	CD8_exhausted	-0.00053224
GGA2	CAPN2	CD8_exhausted	-0.0020453
GGA2	METTL5	CD8_exhausted	-8.8858e-05
GGA2	NRDC	Macrophages	0.011698
GGA2	PSMD1	Macrophages	0.019616
GGNBP2	CLNS1A	CD8_exhausted	-0.00059849
GGNBP2	LRRC41	Macrophages	0.026766
GGNBP2	TCF25	CD8_exhausted	-8.9455e-05
GGNBP2	YWHAH	Macrophages	0.0012229
GHITM	ACADVL	CD8_exhausted	-0.00013332
GHITM	ATP6V0C	CD8_exhausted	-0.0042041
GHITM	PGK1	CD8_exhausted	-0.00076229
GHITM	SNAP29	Macrophages	0.013569
GHITM	TSTA3	CD8_exhausted	-0.00069326
GHITM	WBP11	Macrophages	0.024385
GHITM	XRN1	CD8_exhausted	-0.00017063
GHITM	YIPF4	CD8_exhausted	-0.00069453
GID8	CTSC	Macrophages	0.00076683
GID8	FAM50A	Macrophages	0.00096611
GID8	HEXIM1	CD8_exhausted	-0.010306
GID8	HTATSF1	Macrophages	0.002207
GID8	LRPAP1	Macrophages	0.0012025
GID8	MTIF3	CD8_exhausted	-0.0087103
GID8	NSA2	Macrophages	0.00013148
GID8	PPA1	CD8_exhausted	-0.0028854
GID8	RABIF	CD8_exhausted	-0.020505
GID8	SEC61A1	CD8_exhausted	-0.0044825
GID8	SLC38A10	Macrophages	0.0074793
GID8	STAG2	Macrophages	0.012425
GID8	TSPAN14	CD8_exhausted	-0.021737
GIGYF2	ATRAID	Macrophages	0.023242
GIGYF2	NFKBIB	Macrophages	0.0082753
GIGYF2	RAB27A	CD8_exhausted	-0.00015281
GIGYF2	THRAP3	CD8_exhausted	-0.018592
GIGYF2	TMEM70	CD8_exhausted	-0.00011734
GIGYF2	ZBTB38	CD8_exhausted	-0.00015948
GIMAP4	ARMCX3	Macrophages	0.0015317
GIMAP4	G3BP2	CD8_exhausted	-0.0081355
GIMAP4	NOP2	CD8_exhausted	-0.0049263
GIMAP4	USP14	Macrophages	8.2439e-05
GIMAP7	CTDNEP1	Macrophages	0.020044
GIMAP7	MAX	CD8_exhausted	-0.00060873
GIMAP7	SBNO1	CD8_exhausted	-0.0049333
GINM1	AP2S1	CD8_exhausted	-6.3939e-05
GINM1	ARPP19	Macrophages	0.0021868
GINM1	CHTF8	CD8_exhausted	-0.016601
GINM1	CLK3	CD8_exhausted	-0.0024306
GINM1	COPE	Macrophages	0.011639
GINM1	IFNGR1	CD8_exhausted	-0.0032457
GINM1	STIP1	CD8_exhausted	-0.0013051
GIT2	CHMP1A	Macrophages	0.00055315
GIT2	LAMTOR4	Macrophages	0.0034442
GIT2	ORAI1	CD8_exhausted	-0.004999
GIT2	RTF1	Macrophages	0.00021303
GIT2	SLC30A5	CD8_exhausted	-0.00056333
GIT2	TINF2	CD8_exhausted	-0.001519
GK	BANP	Macrophages	0.0012
GK	CPSF7	CD8_exhausted	-0.0011818
GK	SQSTM1	Macrophages	0.00062235
GLA	LIX1L	CD8_exhausted	-5.3888e-06
GLA	MOB4	Macrophages	0.012476
GLA	NIFK	CD8_exhausted	-0.0048982
GLA	NPEPPS	CD8_exhausted	-1.0727e-05
GLA	PRPS1	CD8_exhausted	-3.9518e-06
GLA	TRIM4	CD8_exhausted	-2.8622e-05
GLB1	CDC73	CD8_exhausted	-0.0028457
GLB1	NFKB2	CD8_exhausted	-4.1333e-05
GLB1	NUCKS1	Macrophages	0.00049029
GLB1	TTC1	CD8_exhausted	-0.002215
GLG1	ADSL	CD8_exhausted	-0.003276
GLG1	CIAO1	CD8_exhausted	-0.00011086
GLG1	HARS	CD8_exhausted	-5.9847e-05
GLG1	HNRNPC	CD8_exhausted	-2.6636e-05
GLG1	MAT2B	CD8_exhausted	-0.00026947
GLG1	MRPS23	Macrophages	0.011608
GLG1	NAA60	CD8_exhausted	-0.00017393
GLG1	STAG2	Macrophages	0.012058
GLG1	UBE2D1	Macrophages	0.0043835
GLIPR1	BAX	CD8_exhausted	-0.00040356
GLIPR1	BCL7B	CD8_exhausted	-0.00010122
GLIPR1	C21ORF59	CD8_exhausted	-0.00022346
GLIPR1	LINC00116	Macrophages	0.018551
GLIPR1	MRPS30	CD8_exhausted	-2.2099e-05
GLIPR1	PPP1R10	CD8_exhausted	-0.00025923
GLIPR1	PSMA3-AS1	CD8_exhausted	-0.00049622
GLIPR1	RORA	Macrophages	0.0068818
GLIPR1	SUPT7L	CD8_exhausted	-0.001226
GLIPR1	TOR1AIP1	CD8_exhausted	-5.6307e-06
GLIPR2	DCP1A	Macrophages	0.0012788
GLIPR2	DYNLT1	CD8_exhausted	-5.3513e-05
GLIPR2	TPGS1	Macrophages	0.020697
GLO1	CYP20A1	Macrophages	0.00082479
GLO1	HPCAL1	Macrophages	0.0046737
GLO1	NGRN	Macrophages	0.0045856
GLO1	SCYL1	CD8_exhausted	-0.011182
GLOD4	ABT1	Macrophages	0.00067447
GLOD4	AP2M1	Macrophages	0.027772
GLOD4	ASCC2	CD8_exhausted	-4.6383e-07
GLOD4	DSCR3	Macrophages	0.00037448
GLOD4	LSM8	CD8_exhausted	-0.041578
GLOD4	LUC7L	Macrophages	0.0076152
GLOD4	SIRT2	CD8_exhausted	-0.029859
GLRX	AP3S1	CD8_exhausted	-0.0040768
GLRX	CNOT2	CD8_exhausted	-0.0034371
GLRX	FAM103A1	CD8_exhausted	-0.00043391
GLRX	RORA	Macrophages	7.923e-05
GLRX	TXNDC17	Macrophages	0.017769
GLRX3	BBX	Macrophages	0.003853
GLRX3	CSNK2A1	CD8_exhausted	-0.016299
GLRX3	GTF2B	CD8_exhausted	-0.0040081
GLRX3	METTL5	CD8_exhausted	-0.0010202
GLRX3	NUP98	CD8_exhausted	-0.035634
GLRX3	PNN	Macrophages	0.027175
GLRX3	SLC35B1	Macrophages	0.0014658
GLRX3	TMEM109	CD8_exhausted	-0.00022275
GLS	APPL1	CD8_exhausted	-0.023417
GLS	ARID2	CD8_exhausted	-0.016218
GLS	COX16	CD8_exhausted	-0.034714
GLS	IFI27L2	Macrophages	0.00011702
GLS	LSM14A	Macrophages	0.00013772
GLS	MARS	CD8_exhausted	-0.0060048
GLS	SAP30BP	Macrophages	0.025973
GLS	SF3A2	Macrophages	0.0006508
GLTP	ARMC8	CD8_exhausted	-0.014381
GLTP	LMBRD1	Macrophages	0.0027838
GLTP	PCID2	Macrophages	1.1074e-05
GLTP	RBM10	CD8_exhausted	-0.0020775
GLTP	RPS9	CD8_exhausted	-0.00030762
GLTP	SNHG12	Macrophages	6.921e-05
GLTSCR2	DCP1A	CD8_exhausted	-0.00029196
GLUD1	EMB	Macrophages	0.0044416
GLUD1	SSNA1	CD8_exhausted	-6.1441e-06
GLUD1	TMEM167A	CD8_exhausted	-0.0074452
GLUD1	TSEN34	CD8_exhausted	-9.9011e-07
GLUD1	U2AF1L4	CD8_exhausted	-4.0086e-05
GLUL	COX7A2L	CD8_exhausted	-0.005051
GLUL	MED17	CD8_exhausted	-0.0044604
GLUL	NDUFC1	Macrophages	0.00046842
GLUL	PSMA4	Macrophages	3.1572e-07
GLUL	PSPC1	CD8_exhausted	-0.0031845
GLUL	PTPN1	Macrophages	0.0076426
GLUL	RNF7	CD8_exhausted	-0.0073477
GLUL	WDR74	CD8_exhausted	-0.0025462
GLYR1	CIAO1	Macrophages	0.0086189
GLYR1	EPB41L4A-AS1	CD8_exhausted	-0.0005675
GLYR1	ERN1	CD8_exhausted	-0.004268
GLYR1	MVD	CD8_exhausted	-0.00021541
GLYR1	YDJC	Macrophages	3.1303e-05
GMCL1	ASNA1	Macrophages	0.0034092
GMCL1	CCNG1	CD8_exhausted	-0.0011563
GMCL1	CLIP1	CD8_exhausted	-0.0057194
GMCL1	FAM32A	Macrophages	0.00055554
GMCL1	OAT	Macrophages	0.044916
GMCL1	RCN2	Macrophages	9.3225e-05
GMCL1	TSG101	Macrophages	0.0012451
GMCL1	UBXN4	CD8_exhausted	-0.0035808
GMFG	VAMP5	CD8_exhausted	-2.061e-07
GNA13	COPS3	CD8_exhausted	-8.8015e-06
GNA13	KIF5B	CD8_exhausted	-0.00044613
GNA13	MYL12B	Macrophages	0.013136
GNA13	PDHB	CD8_exhausted	-0.0050989
GNA13	WDR46	CD8_exhausted	-0.001706
GNA13	ZNHIT3	CD8_exhausted	-0.0058412
GNAI2	CLK3	CD8_exhausted	-0.00012017
GNAI2	FBRS	Macrophages	0.0065825
GNAI2	MGST3	Macrophages	0.00092302
GNAI2	POLR2J	Macrophages	0.0026909
GNAI3	LCMT1	CD8_exhausted	-0.01922
GNAI3	MRPL44	CD8_exhausted	-0.0040411
GNAI3	POLD4	Macrophages	0.015782
GNAI3	ZBTB8OS	CD8_exhausted	-5.0016e-05
GNAS	KHDRBS1	Macrophages	0.0094399
GNAS	MRPS18B	Macrophages	0.0024835
GNAS	TMEM183A	Macrophages	2.952e-05
GNAS	WIPI2	Macrophages	0.0068818
GNAS	YY1	CD8_exhausted	-0.011324
GNB2	CD164	Macrophages	0.0060383
GNB2	GRPEL1	CD8_exhausted	-3.4018e-05
GNB2L1	CDV3	CD8_exhausted	-0.00011515
GNB5	ARPP19	Macrophages	0.012853
GNB5	C17ORF62	CD8_exhausted	-2.2717e-05
GNB5	DRAP1	CD8_exhausted	-0.011
GNB5	HELZ	Macrophages	0.010543
GNB5	IKZF1	Macrophages	0.00058972
GNB5	POLR2C	CD8_exhausted	-0.0036051
GNG5	ARMC8	CD8_exhausted	-0.0087315
GNG5	CLTC	Macrophages	0.0026371
GNG5	MCM6	CD8_exhausted	-0.00010055
GNG5	PPCS	CD8_exhausted	-0.0012223
GNL1	ALKBH7	Macrophages	0.00016181
GNL1	ARL6IP1	CD8_exhausted	-6.7547e-07
GNL1	CBX3	Macrophages	0.0012459
GNL1	GOLGA4	CD8_exhausted	-0.004416
GNL1	IMP3	Macrophages	0.02895
GNL1	INPP5K	CD8_exhausted	-0.00089753
GNL1	LIX1L	Macrophages	0.0069084
GNL1	PDCD1	Macrophages	0.0043947
